wsysCd,rivCd,year,date,area,slope,population,29d,28d,27d,26d,25d,24d,23d,22d,21d,20d,19d,18d,17d,16d,15d,14d,13d,12d,11d,10d,9d,8d,7d,6d,5d,4d,3d,2d,1d,0d,damageObs
830303,8303030676,2002,2002/7/12,14.64090762,10.47999954,332149,0,4.959531055,0.119106544,0.145265923,19.45324529,15.92105693,0.175014393,0,0,13.95366964,41.01693002,2.794112453,0.35940939,0.900170378,18.13408498,32.57621032,29.46090213,57.73028718,1.209250575,10.43790877,6.33023293,0.138412096,0,2.331097654,0,6.347543766,1.634776876,0,5.183397815,0,8488000
830303,8303030687,2002,2002/7/12,11.67675823,0.341666698,122271,0,0.007722896,9.139266353,18.25741381,0,0,0.001183124,0.774079542,0.258068004,0,0.33551052,20.36119737,7.370836615,7.956201388,8.11237423,0,0,1.645933316,26.3570697,6.85146164,7.814853364,8.751802508,6.595497264,0,19.96102871,6.533765648,11.05069414,14.00194455,9.914640362,0,48515000
830303,8303030690,2002,2002/7/12,33.73763204,0.664705873,755392,0,0,21.40881617,2.953217419,28.19689576,3.798330964,2.817681869,9.350437598,24.69191243,0,0.16179309,3.015012432,0,0.75524548,0,2.930170609,5.969724336,6.260308273,29.55605552,12.40027415,11.08041985,0,8.500509242,1.391949999,0,0,3.158909449,78.31610869,41.77914782,5.443911157,13832000
830303,8303030696,2002,2002/7/12,178.6503945,14.35029221,542383,34.17628047,0.474368649,0,0,0,0,0.401598495,2.59922126,0,5.366928607,18.37312369,0,21.46921937,36.49515997,42.83679065,7.988497552,34.50956429,11.90317391,0.20024136,15.26283008,30.78923106,1.110744014,0.393094384,4.758403822,1.870163682,37.06381478,0.037387444,10.1598559,4.559310334,0,2732000
830303,8303030706,2002,2002/7/12,13.24542471,15.89230728,1645,28.37227198,6.301540285,12.96991393,0.733221111,0,0.822473565,1.357806691,11.37797373,0.261017295,42.49641569,2.552131168,18.21450256,53.13555546,5.841992601,1.661433991,11.14767306,9.316923645,22.47652466,15.88656216,0,0,0,6.075573608,42.53616529,99.54170174,31.18980989,69.30212406,25.02112019,3.986412196,1.296339808,1507000
830303,8303030712,2002,2002/7/12,3.78874406,16.64999962,1645,0,0,1.307322016,0,0.907298028,2.367231435,0,0,47.47119375,14.33029968,2.030092246,0.965772031,0.433624267,4.180512492,2.509139798,0,0.905819468,0,0,73.95692514,221.170257,29.48765575,0.199470635,1.199636453,13.99000184,123.8968713,26.37302137,19.73053186,93.92114588,3.957719061,2988000
830303,8303030726,2002,2002/7/12,6.174387007,0.216666654,372973,0.195061516,1.603929432,5.15167525,3.140249109,0.345825001,29.68388787,0,48.63558396,2.667967275,3.560382522,0.254553018,0.760793422,15.87307502,13.15833474,14.49624436,0,4.140602654,2.367695475,9.656267874,2.215085517,8.868092929,0.184950671,0,0.176371977,0,0.317924266,44.34719623,266.0289828,27.50762752,0,2487000
830303,8303030730,2002,2002/7/12,6.314218614,1.350000024,719338,0,0,0,0,0,3.944604246,0,0.271450572,0,0,0,0,0,0,18.70765398,1.081759974,13.09897506,37.34595148,3.938905744,0.605708885,0,0,25.07001616,10.25586046,0,0.688203634,5.387327114,5.98412608,16.86005111,9.152437009,8655000
830303,8303030744,2002,2002/7/12,113.1810741,7.663303375,502747,1.864778102,0.767934332,0.952953333,0,0,0.837715776,8.786759453,4.396689761,0.855513466,0,0,0,0,0.701298125,0,0,0,0,9.957203817,0,4.935693393,5.099630268,2.670551937,0,0,13.58935214,255.6679402,1.854093312,5.535836787,5.715553648,103319000
830303,8303030763,2002,2002/7/12,6.151694551,2.775000095,12491,5.603734162,2.297637845,0,2.694276343,21.97581877,0,3.525763589,22.61333609,0.969421398,0.777434457,2.291498931,7.679520735,4.612099791,0,0,3.235974333,19.40924509,12.44740018,6.358638406,10.14721021,11.91814883,0.966053961,0.154709016,3.945085595,0.353623402,2.163403161,0,27.21548089,64.68117281,0,1778000
830303,8303030767,2002,2002/7/12,16.30555513,3.066666603,420419,6.928538012,0.596066705,0,0,0,0,8.774764897,0,2.295179071,0,0,0,0,0,3.98197351,12.41954617,0,0,1.159006623,28.20716048,22.7419233,6.829157385,8.590243547,32.63510915,113.4709785,4.082512135,7.373871324,0,0.498503996,3.213401524,925000
830303,8303030789,2002,2002/7/12,4.676992134,5.300000191,12491,32.84934614,5.671826757,18.17848993,0,0,0,1.503522721,10.60916516,1.488866842,37.53832711,0.203425013,23.33746872,56.15226214,1.270298406,0.661433772,11.97085509,4.625564542,23.63164018,3.103319933,0,0,0,2.374237413,34.14261006,42.37886382,28.87815352,58.01545459,15.73434115,0.354552278,1.74426114,6969000
830303,8303030801,2002,2002/7/12,15.03078547,15.10000038,6576,0,0,0.421417393,36.97348073,3.832689323,0,0,0.162477105,0,0,0,0,0,0,0,12.16063844,10.02314246,3.463196202,1.91016315,1.449441403,5.6106527,7.515474177,71.51043274,94.36903933,2.005393759,0,0.454569456,9.087082526,84.53338947,0,22982000
830303,8303030810,2002,2002/7/12,9.694260869,13.05714321,99810,11.93255912,36.34649582,19.25736751,0,0,0,0,0,0,3.041703607,25.96143955,25.62325786,68.19062398,15.92782568,0,7.497230713,2.378266478,0.203057453,0,8.829429554,51.11539796,17.29316839,7.961306027,0,53.74097168,13.54563242,8.356328481,1.231956157,5.576308752,2.050385294,15003000
830303,8303030818,2002,2002/7/12,9.163010586,12.30000019,61483,0,0.156136316,0,0,0,53.91026446,7.288674331,1.138863795,0,0.426650405,14.05478656,13.89418455,22.86939143,21.38575937,2.012620203,8.948012333,40.30660909,6.652962366,0,0,0,0,49.32326304,209.9960859,111.4864665,11.91544367,31.95730695,20.15863702,0.171258606,0,529929000
830303,8303030828,2002,2002/7/12,53.14424024,6.369999886,427880,40.30660909,6.652962366,0,0,0,0,49.32326304,209.9960859,111.4864665,11.91544367,31.95730695,20.15863702,0.171258606,0,0,0,0,2.265097155,0,0,0,0,0,0.168603102,0,16.05942936,23.22822986,103.4983967,4.996985819,0.692321737,15439000
830303,8303030841,2002,2002/7/12,31.2505774,4.980645657,54907,0,0,35.93233011,0.460230374,7.44592383,0,0,0.970634482,0,0,30.58760044,0.176782892,0,7.122166107,1.1472155,0,0,6.496773576,7.835126845,0,57.69876686,0,0.693054558,34.91688894,0,0,0,0,0,0,7382000
830303,8303030852,2002,2002/7/12,3.976083933,1.933333397,54907,1.288825716,0.824475035,0.646939536,0,0,0.608109004,12.73967845,5.091744446,0,0,0,0,0,0,0,0,0,0,7.700435167,0,3.065773873,6.260223303,1.837556493,0,0,15.87646252,268.6647523,0,3.594199061,11.22063437,1554000
830303,8303030860,2002,2002/7/12,11.09895425,8.627272606,54907,7.758984443,1.030606799,0,0,0,0,8.807501975,0,2.578104913,0.197150114,0,0,0,0,5.851758919,13.35988395,0,0,1.350831581,27.75914026,23.2178016,7.248333256,8.516540692,32.88538351,110.0363559,4.63862022,7.478953563,0,0.826372583,3.54812765,47456000
830303,8303030870,2002,2002/7/12,11.16002243,12.45000076,54907,58.08984732,4.314935466,0.195720369,0,0,0.198301428,13.83032652,0,0,0,1.451769492,0,0,2.356823416,0,0,35.56361856,14.75541342,3.887370474,0.702485716,0.665881196,0.751691181,4.272720253,0,0.185752594,0,0,47.48406257,106.8763783,5.611360505,15487000
830303,8303030876,2002,2002/7/12,2.209595687,3.625,372973,0,0,0,0,1.020002204,3.149208208,2.725563876,2.676606972,0,0,0,0,0,15.34085881,0.256605022,0,0,0,0,0,0,0,1.51413374,0,0,0,0.680223315,76.0510701,20.24296824,0,14657000
830303,8303030904,2002,2002/7/12,7.015707429,2.416666746,36008,5.304381472,3.630387084,28.85294144,0.487918427,22.62823419,5.989323161,0,0,0,0,2.991217204,12.08141465,3.822650004,13.4091652,7.089185182,4.441990669,12.66353758,3.023753091,0,2.412207017,1.710294778,0,0,21.36348391,2.730761549,43.16875139,98.095948,73.27386168,98.76487239,20.74598151,6700000
830303,8303030907,2002,2002/7/12,10.55759131,7.418182373,96373,10.45196447,0,0,4.834483223,0,0,0,1.650428488,0,0,0,0,0,1.270470209,27.91561934,23.94006281,21.88149928,0,0,3.184459142,1.252683856,67.04014922,73.97578105,231.6912239,22.36014565,45.45803854,0,0,3.119721199,17.58376815,971000
830303,8303030915,2002,2002/7/12,2.092046109,3.650000095,74581,28.84118007,6.495796977,1.321965926,0.266120978,0,0.986660519,10.82358109,0,0,0,4.757814532,0,0.95126076,3.423041484,0,0,49.67235693,22.7185713,3.955453508,0.966365914,1.884522754,3.372459553,3.070544755,0,0.990670393,0,0,68.55181801,181.3909056,17.50574496,27301000
830303,8303030916,2002,2002/7/12,2.878925553,3.449999809,74581,0,0,4.757814532,0,0.95126076,3.423041484,0,0,49.67235693,22.7185713,3.955453508,0.966365914,1.884522754,3.372459553,3.070544755,0,0.990670393,0,0,68.55181801,181.3909056,17.50574496,1.050391625,2.430818764,26.07179941,106.6379798,32.64537236,12.91586098,80.09762897,6.209460123,2775000
830303,8303030919,2002,2002/7/12,5.654850117,9.199999809,74581,0,0,0.148062178,0,5.857269269,13.83437124,8.081851365,10.62231132,46.22487783,54.83032541,5.41385602,14.49666178,52.32490891,1.732635535,0,0,10.20495605,1.045835302,6.435709093,0,0,0,0,0,0,0,0,0,78.91247622,2.0350038,9508000
830303,8303030922,2002,2002/7/12,4.794206586,4.824999809,74581,5.905051462,16.36717282,28.47262219,7.339500112,18.05956737,0,0,1.565543396,10.05855182,9.372133385,0.709064042,2.299308649,47.35734563,64.17004706,0.830142495,5.328075778,6.47436055,0,5.968203024,4.681349209,6.083410799,2.816787641,0,0,3.080696169,3.355979334,0,69.5189689,108.4189804,1.196034319,66302000
830303,8303030933,2002,2002/7/12,2.88665773,16.69999886,78092,0,0,0,8.735641002,0.535023503,30.54605627,26.77585003,31.70735301,3.758015938,0,8.721091136,0,14.40197664,1.078389415,0,3.462320587,0,5.223220593,0,0,0,0,13.30628723,30.78089548,20.65667055,1.65697464,59.8139871,1.488986804,0,0,3873000
830303,8303030936,2002,2002/7/12,48.5638102,7.543478489,36092,37.33173725,12.88278707,0.422070181,0,0,0,42.0727868,192.3390094,102.8609851,29.25739955,38.67560705,27.15591931,1.582332093,0,0,0,0,2.3869425,0,0,0,0,0,1.728459088,0,20.98892475,29.8753646,116.4885491,7.871046314,0.997112189,15716000
830303,8303030937,2002,2002/7/12,17.92602161,10.35000038,15386,0,0,29.62272108,2.085808285,8.729987807,0,0,1.963656941,0,0.319336349,31.24125078,1.519482706,0.392081055,7.034566311,0.996921839,0,0,6.786205031,8.333532863,0,69.42808801,0.888477083,0.957382908,36.79851148,0,1.082195168,0,0,0,0,20083000
830303,8303030938,2002,2002/7/12,12.85196145,8.238461494,15386,10.07810164,2.108105313,0.198680473,0,0,0.288023876,8.563622712,0.375834562,3.094949828,0.421749653,0,0,0,0,11.62978307,15.35314084,0,0.07847441,1.781544224,26.06212351,23.79524814,8.116069585,8.022992323,32.79485962,98.47973795,6.016317701,7.701726093,0,1.597853222,4.391749645,55919000
830303,8303030943,2002,2002/7/12,4.84059597,6.400000095,15386,4.137566797,26.46343665,0.589094379,5.525346099,14.59672381,31.75855776,4.470002502,0,0,0,16.17923744,26.67280585,23.39615163,0,0,0,5.184660777,1.686666611,0,1.709290026,20.69279008,0,2.31272627,24.89146429,0.788859795,0.999470413,1.574724901,7.024997837,5.265429476,0,57105000
830303,8303030944,2002,2002/7/12,8.915176402,6.487500191,15386,0,0,0,0.610613209,0,11.73305639,2.116632054,0,0,0,0,0,4.207688546,26.56493008,0,0,16.82336165,0,12.78142767,4.560984616,0,0,0,0,0,0,0,20.66747705,16.75101232,0,8852000
830303,8303030953,2002,2002/7/12,12.74723373,9.0625,12728,4.655944254,0,0,0,0,0,6.095817054,0.871660213,4.980417006,0,0,0,0,0,2.766980092,14.40883656,0,0,1.905219795,24.49300128,26.59998721,8.031689994,10.01731402,30.08478242,111.4776791,5.491457679,4.931279192,0,0.453525199,3.518228883,28143000
830303,8303030984,2002,2002/7/12,7.658106039,8.216666222,14899,0,1.261030053,44.17768543,10.96952159,3.923134157,0,0,0,0,0,1.685122096,7.929671499,13.68682861,0,0,1.045818239,0,0,0,0,0,0,0,0.317058373,0,0,8.673425195,20.33334507,49.6816332,80.18228821,7313000
830303,8303030996,2002,2002/7/12,18.23961385,14.09444427,79963,0,0,2.284633343,37.01107942,5.913096846,0,0,0.525148713,4.719027949,0,0,0,28.66338514,1.511877631,0,72.77583918,11.0780331,0,0,11.70370676,37.60883303,0.467908618,0,0,0,0,21.00282725,2.506837965,110.3807746,0,3045000
830303,8303031005,2002,2002/7/12,23.50856831,10.53999996,452067,0.785130814,2.39535392,7.933870366,0,30.73800834,4.347385343,0,0,0,0,1.949608711,3.089038662,1.536928335,6.340662357,2.206898755,0.533333321,3.974626449,1.727404194,0,1.466699763,0.911055902,0,0,15.79272197,0.673193785,9.260427005,49.07805144,52.9511778,76.43759759,22.44101501,10673000
830303,8303031009,2002,2002/7/12,162.1088307,11.91633987,56283,0.113901113,0,0,0,0,0.233408908,0,0.931462243,0.570754395,0,0,2.018352889,5.746789333,0.249323294,0.665920866,0,0.250253758,1.356167349,2.900919673,59.60612779,2.088444682,1.409024106,2.677643283,0,4.71641926,77.19180269,38.32184829,0.621020717,0,0,8519000
830303,8303031016,2002,2002/7/12,11.92004284,10.46249962,3993,5.135726832,22.26301666,0,27.75872812,31.65501899,0,0,0.866817859,0,0,0,0,0,40.47543948,36.24329749,6.790983382,1.066367392,7.144405101,5.965799453,0,0,3.026155299,30.62427779,21.82428745,23.73673252,1.036559263,0.742022943,22.40899345,64.78473075,11.1703699,104298000
830303,8303031029,2002,2002/7/12,22.21764808,9.795238495,48817,0,1.126977097,1.900095612,0.867258933,2.275380399,0,0,0,0,13.54461049,0,0,0,0,0,0,4.942521522,0,21.76067869,30.81487274,0,0,0,3.749239809,0,0,5.116928039,0,146.9586101,1.486558778,189173000
830303,8303031032,2002,2002/7/12,32.79840162,9.500000954,45337,0,0.674764252,0,0,0,0,0,0,0,4.803367682,3.146278809,3.779733188,14.20160091,3.479849106,8.049533099,0.941726418,29.84314535,8.83164993,0,0,39.6281803,20.86202956,83.77442831,3.245783267,0,44.77901049,123.8480979,2.156316384,2.260791707,1.638602749,73612000
830303,8303031034,2002,2002/7/12,10.40362875,5.309999943,48817,3.146278809,3.779733188,14.20160091,3.479849106,8.049533099,0.941726418,29.84314535,8.83164993,0,0,39.6281803,20.86202956,83.77442831,3.245783267,0,44.77901049,123.8480979,2.156316384,2.260791707,1.638602749,1.989659589,2.175311141,0,0,0,0,6.9346136,122.1032597,6.136060359,0,44520000
830303,8303031036,2002,2002/7/12,17.75614764,10.97777748,3480,0,0,0,0,0,51.67941197,3.253895169,1.061941981,0,0,14.58620417,19.86593942,20.14833862,22.55012731,0.905849444,4.916477893,24.02301439,19.42744654,0,0,0,0,53.4650872,276.3651496,97.16092307,9.847791618,68.62118734,19.03901054,1.649888869,0,31177000
830303,8303031037,2002,2002/7/12,33.36726287,10.99394035,45337,0,0,0,0,0,2.148116485,1.953234041,7.723793864,0,0,0,0,0,0,0,4.166245327,0,10.73985703,0,0,0,0,0,2.428462437,0,0,0,46.61511207,92.31528713,0,32067000
830303,8303031040,2002,2002/7/12,25.57617763,11.51363564,17195,20.43474198,13.08575069,7.008736588,6.599598746,0.110425825,7.712085132,0,0,10.96421351,9.346988909,38.49860346,96.23729876,10.2151276,0,0,0,0,0,0,38.60328722,8.181551111,0,0,0,0,0,12.17869883,47.61296463,0.682867833,1.941300222,105503000
830303,8303031041,2002,2002/7/12,6.105872892,9.880000114,17195,0,0,9.829344395,22.30613701,0,0.000819537,0.001539045,0.791179116,0.145136768,0,0.420244485,24.91916384,9.782654256,10.41696946,10.7263867,0,0,0.895279258,29.53173352,8.874550604,10.24768338,11.49295957,8.81920727,0,26.92762035,10.70048287,15.53405477,19.7130444,14.15708926,0,14436000
830303,8303031046,2002,2002/7/12,22.09711975,22.16521645,17195,2.023620404,0,0.109827532,0,0,0.68170422,12.34212181,4.327357927,0,0,0,0,0,0,0,0,0,0,6.974304795,0,2.55207585,7.362211979,2.537856618,0,0,15.03382539,304.2280006,0,2.824129538,7.818674451,100333000
830303,8303030517,2002,2002/7/16,88.90245428,8.809755325,249582,28.61332171,4.141467062,0.044108514,0,0,0,0.50991176,1.793396652,0,0,0.887179517,0,22.35318405,7.18785845,22.28448214,15.51213277,35.25073837,0.245284874,0.928975116,27.31447746,21.58648099,0.863291592,3.622347135,0.408984801,1.416952689,2.616161595,0.924169893,12.23661828,2.514229284,0,1388000
830303,8303030576,2002,2002/8/6,3.137358695,8.400000572,106445,0.187191454,2.343732275,8.460856177,0.876671322,1.354501776,33.67082446,0,3.773901267,0.259433983,0.487766326,0.683948063,0,10.1232636,9.080773489,6.205786006,0,7.624963137,7.248336227,11.54110783,0.344912601,7.227607654,0,0,0,0,0,56.49251805,135.6179281,46.86299698,0,10804000
830303,8303030652,2002,2002/8/6,21.36475054,3.776190519,318295,0,0.138525839,0,0,0,0,0,0,0,5.71434338,1.478093977,1.823178336,10.00968278,2.138762945,7.741557361,0,27.24098495,7.809724149,0,0,33.59631267,14.56889871,69.00757677,1.48872615,0,41.01901981,105.5830229,0.426057248,2.093614511,1.283053209,32239000
830303,8303030655,2002,2002/8/6,3.927183606,2.400000095,438594,0,0,0,0,0,0,0,0,0,7.055875751,0.413345887,0,0.943432357,11.33296355,0,0,0,0,0.388464249,7.097193074,1.181634049,1.991297358,0.247575083,0,0,5.384874057,49.46137023,84.56609842,76.54578111,0,11676000
830303,8303030662,2002,2002/8/6,14.85342864,2.094737053,543999,0,0,0,0,0,15.99449141,0.183197426,0.571947897,0,0.394795652,8.355718369,12.7319897,13.19000198,20.05691547,0,4.453784104,12.33185668,15.77035101,0,0,0,0,74.67081776,210.521298,79.39675742,13.04994674,29.3973943,10.72649351,0.77875895,0,12707000
830303,8303030663,2002,2002/8/6,3.939080175,1.799999952,332149,0,4.912369032,19.88236088,0.413659399,0,0,0.241567595,0,1.42076321,1.222354657,1.145705177,0,0,0,0,0.677711781,7.630332817,35.54635141,33.35442661,16.71231905,5.368307587,9.535850858,2.746468433,0.668130638,0.454703448,0,1.000989854,15.95560011,1.993605737,7.560378536,3753000
830303,8303030978,2002,2002/8/6,55.02367295,8.573584557,378068,9.535850858,2.746468433,0.668130638,0.454703448,0,1.000989854,15.95560011,1.993605737,7.560378536,0.98577139,0,0,0,0,6.320503606,14.46758183,0.896102276,0.007593067,1.614991409,12.08634284,18.6685459,2.911425614,3.44490548,14.95721864,98.81907535,37.80457368,2.113661752,0,1.887287496,10.57189228,5062000
830303,8303031034,2002,2002/8/6,10.40362875,5.309999943,48817,0,0,0.76361363,0,0,0,0,0,2.117554197,18.42399281,0.962912496,0.175898162,0,0,22.42959716,3.537899877,6.140386755,26.05578889,0.953893343,4.939075177,27.08565528,0.737271839,3.066212346,1.929715862,25.27820112,54.3604143,38.07101547,4.859702313,0,0.567716043,11639000
830303,8303030643,2002,2002/9/5,33.26549439,0.444444448,618580,31.24658149,2.55609097,0.516396515,0,0.152027695,0.452725242,1.264942098,3.69112284,0,0.757934262,4.221775782,0.376851126,11.90357961,34.09235785,31.97082082,16.32033872,26.59566593,6.330489237,3.623280264,24.8561173,33.43875451,2.35232491,1.191725601,2.625127226,4.748759546,7.779079424,1.508968497,9.248976428,5.475940247,0.785081827,28319000
830303,8303030650,2002,2002/9/5,5.639724114,1.200000048,332149,2.625127226,4.748759546,7.779079424,1.508968497,9.248976428,5.475940247,0.785081827,0,0,0,6.538952223,9.557283587,2.046215571,8.238104594,3.653826017,2.925342138,14.01814388,3.060439782,0,4.740804677,1.02402952,0.716916491,1.083688789,16.79795463,4.997688937,23.79849116,50.85004438,39.60759578,65.78594091,10.90460006,14170000
830303,8303030651,2002,2002/9/5,2.694998227,1.700000048,332149,0,4.740804677,1.02402952,0.716916491,1.083688789,16.79795463,4.997688937,23.79849116,50.85004438,39.60759578,65.78594091,10.90460006,7.654342222,3.866081168,4.557209089,5.810998969,3.867761178,1.210365019,12.77079434,0,0.417797257,0,0,0,0,0,24.1800047,163.449507,0,0.64373299,5351000
830303,8303030652,2002,2002/9/5,21.36475054,3.776190519,318295,32.82638519,8.04712838,13.07152526,0,0.228385191,1.847872222,5.227128673,10.86227422,0.02119155,50.15208805,0.628345669,26.82065247,59.08490318,0.503650962,0.700437737,18.81675918,5.773726203,34.03498926,5.96157578,0,0,0,0.912638646,34.69746391,60.96403659,25.70843138,31.45844991,31.59814982,1.045706651,1.27767461,53159000
830303,8303030654,2002,2002/9/5,8.664127954,2.088888884,650444,23.6078675,0,2.350706281,1.498275741,0,0,0,0.956314204,0,0,0.66807291,0,0.171815966,2.538150245,6.042201907,35.47180138,22.82972213,0.496326828,0,3.637843655,1.535480717,42.45655588,28.49610706,218.4281941,38.22252583,61.77655024,0,2.78654339,7.07510005,17.66169062,660000
830303,8303030655,2002,2002/9/5,3.927183606,2.400000095,438594,0.698260547,1.685104203,9.095420925,2.454838394,4.522619574,0,2.479379772,0.829800085,0.235582304,0.321423586,0.326109747,0.869520692,0,0.257511987,0.279425959,3.991275696,7.280887429,4.182431333,2.001994324,8.11633619,10.34491814,9.713985962,71.19190619,86.84100867,5.898390557,1.431887547,0.667713783,10.72405287,81.27118657,0.091310325,5809000
830303,8303030656,2002,2002/9/5,3.625661373,4.050000191,438594,4.53795192,14.17141158,0.893144832,0,0,0.846757525,12.47566735,0.456933447,0,0,2.300842428,0,1.545823621,3.555945378,0,0.034684201,29.42251789,17.96928009,4.546397392,1.561057262,2.968621977,1.446926364,1.488817473,0.143864019,0.736195863,0,0,53.6820389,82.53228108,0.458684086,4459000
830303,8303030661,2002,2002/9/5,21.25657461,4.015000343,543999,0,0,2.300842428,0,1.545823621,3.555945378,0,0.034684201,29.42251789,17.96928009,4.546397392,1.561057262,2.968621977,1.446926364,1.488817473,0.143864019,0.736195863,0,0,53.6820389,82.53228108,0.458684086,2.305986562,15.19960786,14.62153036,29.96185351,46.95561753,7.307824711,48.62972128,5.408990289,17433000
830303,8303030662,2002,2002/9/5,14.85342864,2.094737053,543999,2.968621977,1.446926364,1.488817473,0.143864019,0.736195863,0,0,53.6820389,82.53228108,0.458684086,2.305986562,15.19960786,14.62153036,29.96185351,46.95561753,7.307824711,48.62972128,5.408990289,0,0,12.49796437,12.71352648,0,0,4.211095392,6.144807126,40.24076557,134.3554043,61.37304547,0.003902144,2429000
830303,8303030663,2002,2002/9/5,3.939080175,1.799999952,332149,0,0,0,0,0,0,0,0.154654679,1.921756721,13.99061526,12.23613001,0,9.460832262,22.35444816,4.94452397,0,0,0,1.183747798,14.60619082,7.640214123,5.6937719,4.07268337,0.757677775,0,8.278723441,83.37804959,135.0447051,66.82587837,0,8158000
830303,8303030670,2002,2002/9/5,23.57209757,1.162500024,332149,0,0,0.140055412,14.45851985,2.116958369,17.19854007,18.35075945,15.80306269,8.243476491,0.966313326,6.096952901,0,6.993339376,3.732462527,0,9.322866324,0,4.888395602,0,0.701422821,1.927485666,0.697584339,15.20455615,6.845891899,18.16069339,7.179177526,53.64953231,3.055301044,0.498762191,0,106017000
830303,8303030671,2002,2002/9/5,13.05933625,2.173333168,332149,0.558704928,0.69430273,0.064642023,0,0.830924682,35.23649914,5.234445444,2.545884995,0.300428651,2.15184355,13.53267653,15.06010491,26.09735027,20.46339638,4.393119343,3.646075528,43.85034966,14.40477749,1.00208764,0.381506034,0,0,26.88530051,122.7809575,80.39520665,61.38734894,40.7757105,24.45623517,1.020276589,0,3340000
830303,8303030672,2002,2002/9/5,17.69696829,4.43333292,332149,0.298768089,7.900881104,20.30369463,0,47.08602162,1.44806968,1.929834803,5.723026842,15.49048355,0,0,5.528828209,5.401080388,11.69419973,7.971214917,4.349242552,11.96238719,41.30182009,1.816352459,6.996088729,14.69066982,0,0.977181233,1.314029463,0.409887216,6.100714938,0,25.25951775,121.1437564,0,6971000
830303,8303030673,2002,2002/9/5,9.0256972,2.711111307,332149,21.38761995,20.40432439,7.582840136,7.818476036,1.498599849,9.386193197,1.120049039,1.224122356,13.52309111,21.10281675,31.84444588,118.236647,15.55796099,0.037566605,0,0,0.175700541,0,0.345002505,20.9044028,13.59116662,0.029907591,0,0,0,0,12.43976117,40.7323432,0.322399396,3.402247102,19005000
830303,8303030682,2002,2002/9/5,6.959067994,5.112500191,332149,0.240819466,0,0.700018634,14.48014414,0.245124802,0,0,6.10038667,18.22381791,19.66360153,0.72652973,0.38832689,2.793517953,1.3297111,6.409691223,4.011680003,6.440456195,0,0,0.519406796,33.62639049,2.15572745,0.224300058,0.14414871,0.61235364,17.4765135,31.57334898,68.00341123,5.306906251,0.801114496,13381000
830303,8303030723,2002,2002/9/5,33.98221473,0.812121212,372973,0,0.406583742,10.40684561,18.36172089,0,0.0028669,0.001230643,0.643430017,0.426205265,0.001675246,0.381694282,23.16628908,7.701105519,8.0995109,8.650194688,0,0,1.23113087,27.81100263,7.711326784,8.959134099,10.16228263,6.502973191,0,21.98081844,7.446307333,11.96606109,14.94583989,10.69471293,0,20659000
830303,8303030726,2002,2002/9/5,6.174387007,0.216666654,372973,13.56147684,0.97763024,22.14599192,18.23124305,0,1.259309498,14.06636145,2.83658824,11.56932582,0.27044576,0.678688658,11.14708372,6.264368043,15.80283245,0.467089002,0.506514703,0.758799394,0,14.02267937,18.23360838,0.91672732,0,0,18.59647452,13.78485891,19.92351035,0,18.22123674,44.63749766,17.89938337,2944000
830303,8303030903,2002,2002/9/5,8.207582109,6.033333302,368157,1.54856904,1.332164451,1.937089967,0.111496979,0,1.335326613,5.539838665,4.853564608,0.440578497,0,0,0,0,0.710569122,0,0,0,0,11.03733171,0.123944933,5.987034059,5.233554175,2.157546188,0,0,16.84748078,293.4270694,1.531752519,6.643557176,2.917999961,2817000
830303,8303030907,2002,2002/9/5,10.55759131,7.418182373,96373,25.08799117,18.46460626,8.474271119,7.428367732,2.050952967,1.254998175,14.91995621,2.767025406,0.235297445,1.11489445,0,0.320860978,0.343759585,0.298654741,0.313644768,0.054494225,0.351694331,0,25.84073312,0.284060266,0,0,0,0.514684858,0,0,0,0.833255832,32.76598395,3.859162365,6812000
830303,8303030910,2002,2002/9/5,3.708883731,2.133333445,74581,3.464596769,25.43096652,0.218003484,6.429900776,12.63169695,26.00708005,3.71375107,0.225190012,0,0.040622021,12.50259962,22.62061589,21.17757768,0.577484844,0,0.063293445,4.528581464,1.498883357,0,1.479240923,17.50498798,0.039281338,2.335730305,20.36411407,1.04570147,0.70576977,1.58127439,7.370943871,4.211930775,0,2390000
830303,8303030914,2002,2002/9/5,5.385776401,3.440000057,74581,0,0,0.015126099,0,0,0,0.030805143,0,0,0,0,0,0,0,2.835363857,0.191541278,0,0,0,2.898800145,0,0,0,0,0,0.708912255,0,0,0,0,1554000
830303,8303031004,2002,2002/9/5,8.373014963,6.175000191,74581,0,1.354768588,0.441664175,0,0.121883468,18.20202256,1.360586353,7.456984788,37.47301325,33.31370185,60.36293356,13.97963919,2.799303505,6.476433399,7.628381419,11.23988736,5.075129588,0.254130632,14.4736109,0,0.043733262,0,0,0,0,0,29.69851166,148.133654,0,0.039242142,826000
830303,8303030011,2002,2002/10/2,63.19646712,0.179365069,234453,0.784632696,2.950788824,5.334798675,4.075482118,2.14646123,29.40686109,0,7.100765652,0.918299956,2.504990375,0.576887781,0.018486777,9.58105916,12.3671125,12.9308888,0,6.625112559,5.807453166,13.63953336,1.58280015,4.423822118,0,0,0.523248853,0,0,20.69220739,136.7015711,33.85465168,0,36082000
