wsysCd,rivCd,year,date,area,slope,population,29d,28d,27d,26d,25d,24d,23d,22d,21d,20d,19d,18d,17d,16d,15d,14d,13d,12d,11d,10d,9d,8d,7d,6d,5d,4d,3d,2d,1d,0d,damageObs,dmgObs,dmgPred
830303,8303031037,2006,2006/7/25,33.36726287,10.99394035,45337,0,137.4495392,159.2210846,150.4520111,0,731.5137939,189.1795044,30.20772552,0,302.7434998,0,24.45796585,353.8122864,304.5944214,534.7884521,104.0630188,134.666275,150.0025635,177.1003723,459.5231628,124.45121,1652.860107,1838.385986,2192.93457,108.8271866,967.5730591,0,0,535.0115356,77.78782654,6896000,6896000,37619856.25
830303,8303031046,2006,2006/7/25,22.09711975,22.16521645,17195,1.63736999,28.94883919,137.6882019,227.6152344,20.32604218,523.1448364,297.3538208,52.96009445,0,377.9678955,0,15.49738598,76.02413177,231.1948547,526.2373657,47.88269806,182.3253174,237.1276245,14.78969002,401.4486084,199.4157715,1015.180298,1259.552002,1502.320435,65.58403015,651.8930054,7.516301155,0,411.9314575,124.9098358,1128000,1128000,20432754.4
830303,8303030001,2006,2006/10/9,693.3198069,5.703993797,3893369,839.8999023,6897.725586,13673.0332,15428.89746,14653.29492,160.8430481,107.7586136,3257.10083,6184.816895,135.3935699,52.41342545,0.516434491,0,0,0,0,13747.04395,16719.51758,170.2459717,0,0,5397.42334,16247.08594,921.267395,197.223114,6417.157227,59575.42188,8649.999023,10593.27344,0,361342000,361342000,68685593.47
830303,8303030018,2006,2006/10/9,111.223315,0.745714247,304643,0,11.23540115,693.6981201,2048.91333,2031.528442,0,0,400.8052063,2005.667969,0,0,0,0,0,0,0,2026.248413,5972.937012,0,0,0,280.0005798,1990.308105,44.6363945,41.69990921,1208.648926,14396.55762,1593.077881,0,0,4825000,4825000,69729583.19
830303,8303030026,2006,2006/10/9,2.845633464,0.100000001,111395,0,0,18.36009598,24.55470276,29.67116547,0,0,6.364786148,25.85988617,0,0,0,0,0,0,0,38.54396439,106.8825684,0,0,0,4.357350826,44.87346649,7.95464325,0,34.21596527,346.7108765,45.64584732,0,0,233727000,233727000,68728586.85
830303,8303030037,2006,2006/10/9,37.05323127,0.437142879,516934,0,8.628893852,121.4142075,458.8999634,691.2766724,0,0,200.9346924,841.7717285,8.612941742,0,0,0,0,0,0,1272.372925,2260.414795,0,0,0,168.4759216,704.9335327,11.62671661,10.7623806,522.8516235,4524.114258,302.2572937,0,0,13520000,13520000,69015267.96
830303,8303030077,2006,2006/10/9,34.12428481,0.556250036,81055,0,16.99570656,214.2951813,585.4685669,598.3111572,0,0,130.8686371,589.4310913,0,0,0,0,0,0,0,633.9390869,1764.255615,0,0,0,92.93966675,608.0126343,16.92962837,7.617452621,375.1737061,4281.876465,466.6331177,0,0,46129000,46129000,69429429.95
830303,8303030086,2006,2006/10/9,20.9868389,1.455555558,72356,0,0,160.0939331,227.324646,263.5737,0,0,53.86696625,244.2321167,0,0,0,0,0,0,0,364.543335,995.5445557,0,0,0,36.14409256,408.7600403,86.16659546,0,330.3588867,3279.508545,438.5559387,0,0,4341000,4341000,70968421.63
830303,8303030121,2006,2006/10/9,53.67316549,0.769230783,965158,0,58.74535751,239.6954956,483.2754517,813.4260254,0,0,224.9449615,585.241394,0,0,0,0,0,0,0,3734.651611,1470.504272,0,0,0,243.4934845,1077.569214,92.84044647,0,1130.289673,8031.36084,282.8399048,0,0,40503000,40503000,69689070.87
830303,8303030290,2006,2006/10/9,32.41511975,0.364516109,273469,0,58.36936569,193.9940186,526.34552,590.529541,0,0,349.283844,336.3084412,0,0,0,0,0,0,0,1732.96106,628.0652466,0,0,0,163.0245667,597.8597412,0,16.7780323,460.9150085,3152.621582,139.1685486,0,0,14886000,14886000,68591604.75
830303,8303030341,2006,2006/10/9,27.63412922,0.077777773,788846,0,161.8714294,207.2809601,407.8832397,561.9989624,0,0,214.6086578,484.9784546,0,0,0,0,0,0,0,1513.704224,566.333374,0,0,0,180.684906,662.8154297,37.30962372,0,449.8733826,3295.509521,141.394928,0,0,69084000,69084000,68315001.87
830303,8303030387,2006,2006/10/9,42.30594028,0.095238097,509864,0,687.440918,430.0967407,1089.625366,954.7497559,0,0,553.857666,623.1782837,0,0,0,0,0,0,0,1553.837891,464.1795959,0,0,0,312.0311584,1212.080933,0.50020659,0,587.822937,4853.26123,144.8730621,0,0,8239000,8239000,68192226.01
830303,8303030402,2006,2006/10/9,25.68370294,0.176923066,640049,0,364.4994812,233.1704712,659.3744507,608.0145874,0,0,294.5881042,448.5126038,0,0,0,0,0,0,0,1170.735352,354.2114258,0,0,0,159.216217,689.1516724,1.68942523,0,384.0452271,2985.092529,129.1713715,0,0,6272000,6272000,68340121.18
830303,8303030436,2006,2006/10/9,91.06638382,0.125555575,2289376,0,947.5778198,779.5958862,1654.009277,1977.358154,0,0,832.8413086,1557.241333,0,0,0,0,0,0,0,4462.552734,1482.950073,0,0,0,639.812439,2278.297607,85.10931396,0,1442.423096,10468.24316,416.49823,0,0,25700000,25700000,68300905.41
830303,8303030462,2006,2006/10/9,30.83562296,0.149999976,97052,0,894.3878174,486.6958923,758.2639771,662.7186279,0,0,232.668808,293.5880737,0,0,0,0,0,0,0,785.0939331,299.5337219,0,0,0,265.8316345,557.6411133,2.215639591,0,454.5288391,2442.186768,66.09828949,0,0,114561000,114561000,68137469.34
830303,8303030767,2006,2006/10/9,16.30555513,3.066666603,420419,11.78377151,188.5321808,355.5901794,449.5312195,327.7094116,0,0,73.4028244,94.61691284,0,0,0,2.76894331,0.510840356,0,0,220.1061859,125.3224792,0,0,0,205.1190948,375.9173584,0,11.1988678,260.7633667,1083.108887,27.5445919,17.56866837,0,27350000,27350000,66669537.94
830303,8303030860,2006,2006/10/9,11.09895425,8.627272606,54907,7.301362038,140.0895538,337.8974609,477.2842102,344.2903748,32.14409637,30.46912956,57.47980499,96.54905701,0,0,0,9.810861588,0,0,0,132.1377563,60.86813354,0,15.56085682,0,222.0548401,524.5117798,0,9.50051403,216.3331146,628.1334229,29.27572823,16.98226357,0,59690000,59690000,58704750.98
830303,8303030919,2006,2006/10/9,5.654850117,9.199999809,74581,5.90660429,47.02773285,99.08737183,115.2950592,79.40200806,5.724194527,1.815747619,23.97390175,41.6840744,0,0,2.044184923,0.557497978,0,0,0,35.84118652,26.23338127,2.73920083,0.556340754,0,77.86784363,109.6273346,0,2.021480322,34.46072006,165.9511566,9.407230377,7.589731693,0,2168000,2168000,62515881.8
830303,8303030456,2006,2006/12/27,16.1232077,0.131249994,163545,38.87853241,0,0,0,0,0,0,0,0,0,0,59.03195953,0,0,16.35492897,0,128.7450714,53.09182358,0,0,0,0,0,0,0,0,0,0,1836.63147,601.953186,9398000,9398000,69176905.74
830303,8303030525,2006,2006/12/27,12.32982101,0.350000024,155549,54.89010239,0,0,0,0,0,0,0,0,0,0,48.36090469,0,0,7.437432289,0,64.0632019,30.16745186,0,0,0,0,0,0,0,0,0,0,1031.114502,361.5405884,48850000,48850000,69535592.95
830303,8303030651,2006,2006/12/27,2.694998227,1.700000048,332149,31.64561462,0,0,0,0,0,0,0,0,0,0,20.88689423,0,0,0,3.691128492,23.39966583,16.11396027,0,0,0,0,0,0,0,0,0,0,369.0007324,93.22077942,10028000,10028000,72351805.81
830303,8303030657,2006,2006/12/27,6.963688161,0.22857143,543999,63.11471176,0,0,0,0,0,0,0,0,0,0,21.65372086,0,0,0,6.996765614,35.43534088,28.17460632,0,0,0,0,0,0,0,0,0,0,631.3488159,148.5215912,27652000,27652000,69287948.35
830303,8303031036,2006,2006/12/27,17.75614764,10.97777748,3480,161.1712341,12.49718666,0,1.697314858,32.8777504,15.20768547,8.204628944,0,0,0,0,188.0060577,14.68885803,0,0,10.85278702,142.0472565,82.93204498,0,3.483689785,29.49206161,0,0,0,0,13.71342564,5.031378746,0,1247.542603,791.0168457,27982000,27982000,73328235.9
830303,8303030001,2007,2007/7/17,693.3198069,5.703993797,3893369,0,0,4252.142578,6871.094727,10593.10156,37.17486572,4266.447266,1121.23584,621.4905396,0,73.5623703,9660.726563,1028.5177,175.0749207,4611.644531,1458.035278,12123.89063,2380.662354,1374.231201,8.139055252,156.5805969,208.5498199,5123.053711,10301.34277,806.9239502,967.7191772,28487.83398,30487.00195,621.213501,2108.380859,102990000,102990000,70408387.59
830303,8303030008,2007,2007/7/17,10.47757243,1.544444442,13228,0,0,0,0,109.77211,0,0,0,0,0,0,27.3390789,0,0,73.16110229,0,100.496521,0,0,0,0,0,9.212666512,292.8805542,9.22254467,0,615.0218506,1191.210083,0,9.341436386,9514000,9514000,71689970.65
830303,8303030011,2007,2007/7/17,63.19646712,0.179365069,234453,0,0,0,0.525762975,766.6591797,0,50.22649384,0,0,0,0,121.0992661,0,0,367.7573853,0,561.9630127,33.77304077,0,0,0,0,67.43648529,1718.926758,64.6705246,0,3717.810303,7247.51416,1.049665689,62.80733871,257499000,257499000,69342104.1
830303,8303030079,2007,2007/7/17,39.82345003,0.997500062,149329,0,0,0,0,508.3189087,0,23.39787674,0,0,0,0,102.5619278,0,0,314.791687,0,405.7544861,7.717638493,0,0,0,0,43.66147995,1215.525269,44.61489487,0,2688.606689,4989.135254,2.15687418,65.75965881,71100000,71100000,71228825.76
830303,8303030480,2007,2007/7/17,141.462067,6.644443989,480635,0,0,115.7231445,1911.1427,1686.698486,0,652.6311035,83.74068451,101.7278519,1.066572189,0,969.4705811,106.3642426,101.230629,746.0114746,745.9729004,3875.127197,276.8091125,605.3343506,0,0,0,1521.676758,3095.937744,64.28475189,244.7550354,4694.85498,11184.4043,197.7136993,450.7845764,53853000,53853000,71004164.8
830303,8303030527,2007,2007/7/17,42.90306422,4.106666565,271777,0,0,0,295.7454224,313.5717773,0,137.0523376,0,5.90029335,0,0,98.0841217,0,0,163.7789307,0,856.8962402,43.28794479,9.762207985,0,0,0,367.1882935,954.0126343,4.464128971,73.73368073,1385.38269,2788.337646,70.88339996,97.04299164,5137000,5137000,70093660.53
830303,8303030818,2007,2007/7/17,9.163010586,12.30000019,61483,0,0,0,0,237.7624054,0,70.75894165,9.811405182,0,0,0,31.04590607,21.28389359,0,53.50083542,0,214.5217133,39.00304794,0,0,40.48384857,10.10143185,129.3058472,40.62382126,11.01204777,19.66344643,360.2239075,576.4605103,20.66749573,78.72723389,24156000,24156000,70364363.04
830303,8303030898,2007,2007/7/17,6.350334583,0.275000006,580053,0,0,1.101885796,0,62.88588333,0,34.44863129,0,92.55574036,0,0,2.987416744,2.323134184,0,22.95620346,27.22394562,121.7172775,29.69475365,100.9378357,0,0,1.538319826,28.13560867,33.26299286,0,9.916931152,287.5289307,219.5723419,0,37.39818573,9024000,9024000,68989433.15
830303,8303031019,2007,2007/7/17,47.32224622,15.61363602,81654,0,0,681.2456055,579.6467285,908.4833984,0,504.9171448,159.8539581,62.43626404,0,0,1154.444946,47.88742447,0,312.793335,151.6691132,1064.914673,158.4940186,10.74615955,0,0,60.08408737,575.5136719,622.6047974,60.48531723,94.73184967,1040.432495,1567.430542,63.96874237,152.9457703,589000,589000,67776119.98
830303,8303030661,2007,2007/7/31,21.25657461,4.015000343,543999,62.8078804,164.0804138,383.0479736,88.01415253,145.3695679,0,0,14.99551868,128.0797729,129.6693573,3.254828691,27.35865784,707.1603394,891.6229248,6.159536362,63.6726265,79.40607452,0,73.6450882,68.22202301,66.62380981,25.19758987,0,0,24.75815964,21.35575294,0,1090.088501,1476.815186,13.40528774,854000,854000,69981678.24
830303,8303030668,2007,2007/7/31,4.639940483,8.600000381,332149,17.65114212,79.50473022,115.1253357,27.94277763,22.08107948,0,0,7.742262363,46.93883133,43.47675323,0.522598445,5.11860466,170.8383636,336.99646,0.712452233,7.770603657,19.44375801,0,26.82471466,13.63431931,27.56460381,11.24591637,0,0,10.8790369,5.026156425,0,237.3696442,438.2675171,7.542197227,903000,903000,70538685.75
830303,8303030682,2007,2007/7/31,6.959067994,5.112500191,332149,41.09365463,113.9002686,198.1429138,51.07608032,125.6777573,0,0,10.89472294,69.99814606,65.22131348,4.934424877,16.00104523,329.5629883,446.5637207,5.77701807,37.07844162,45.05551529,0,41.53313065,32.57782745,42.33486938,19.60221672,0,0,21.43877411,23.35448837,0,483.7872314,754.4950562,8.323284149,10197000,10197000,70128659.6
830303,8303030693,2007,2007/7/31,2.093532504,3.449999809,14216,14.34704876,20.14363861,53.55633545,10.2483778,27.97456169,0,1.893583536,3.844046116,15.85341072,12.12691689,1.749947309,24.86127853,81.44617462,91.16365051,4.64644289,17.14343643,15.24078178,1.709393501,9.352466583,8.840032578,6.282223701,4.323235035,0,0,6.742480278,3.564804077,0,80.63169861,186.0922394,0,891000,891000,69135674.59
830303,8303030721,2007,2007/7/31,19.4965869,0.564705849,436234,35.57267761,0.608181059,225.2459564,84.55758667,253.0353394,49.62955475,0,0,53.1152153,118.9882736,0,0,635.8889771,719.3546143,0,52.84670639,19.14146614,0,51.2009964,52.0322876,0.50473994,0,0,0,0,0,0,903.4870605,552.3363037,16.70358658,4040000,4040000,68906901.44
830303,8303030723,2007,2007/7/31,33.98221473,0.812121212,372973,150.0088196,194.4238892,611.7738037,153.871933,608.958252,28.2804203,2.522307873,31.56106949,163.2153168,174.0665588,10.02893162,200.3470917,1290.227783,1310.074951,26.27311897,222.2737732,162.230896,6.587579727,110.9875107,120.1599197,62.27231979,21.70792198,0,0,46.23100281,65.69763184,0,1736.05249,2167.539307,7.657645226,804000,804000,69039355.41
830303,8303030726,2007,2007/7/31,6.174387007,0.216666654,372973,26.44717216,40.30153656,104.4075012,27.50998878,118.2560425,4.721743584,0,4.715017319,28.36899567,28.99212646,3.053406715,22.87538338,228.5650024,227.1100159,3.933792353,37.29672623,29.08785057,0,18.93004417,20.87318611,12.46351433,4.472741127,0,0,8.885911942,14.91580963,0,318.5053101,365.6329346,0.590880334,1157000,1157000,68568360.91
830303,8303030730,2007,2007/7/31,6.314218614,1.350000024,719338,34.52769852,76.75114441,126.3704529,33.882061,188.0307617,0,0.581788003,7.671092033,30.13050652,23.35515976,1.271571636,27.30376816,256.3364258,220.0996094,5.660483837,49.17651367,47.45649338,0.571907938,21.71673584,24.01445961,17.17785645,3.165143728,0,0,8.365940094,32.14775467,0,450.548645,527.3598633,0,750000,750000,69950009.98
830303,8303030875,2007,2007/7/31,5.000789663,4.566666603,372973,20.8123188,4.075429916,76.78982544,9.19026947,37.97350693,0,0,11.30567741,18.0640564,12.13688374,0,105.6490021,114.4640427,118.4658508,8.546977043,47.86712646,22.99708939,2.93410635,11.83304214,11.82712746,3.389580011,0,0,0,3.603992939,0,0,93.6320343,341.1112976,0,4722000,4722000,70216652.19
830303,8303030882,2007,2007/7/31,6.908337938,2.866666794,372973,41.80420303,16.30263329,154.0176086,20.5018692,76.5121994,0,0,20.40829277,38.63193512,26.80258942,0,184.6700134,234.7905884,248.199173,16.38908195,87.76046753,45.41033173,5.823545933,24.52318192,24.34269714,9.148293495,2.326577425,0,0,10.10793018,0,0,197.7717285,656.6109619,0,550000,550000,69958935.3
830303,8303030996,2007,2007/7/31,18.23961385,14.09444427,79963,150.978363,135.406662,510.8055725,63.18524551,0,0,77.10456848,57.28009796,240.9506836,139.0048981,21.36070251,60.48539734,751.574707,646.2315674,16.1599102,113.0385666,48.23298264,28.23094177,97.24991608,53.11919785,62.23225021,0.504251838,0,0,0.528014839,0,0,14.90726948,746.4026489,0,1140000,1140000,65502147.81
830303,8303030673,2007,2007/8/6,9.0256972,2.711111307,332149,0,10.20772457,51.74588013,44.85411072,1.623501062,16.07522202,367.4350586,374.8834534,5.480990887,56.09485626,61.64036179,0,35.1688385,33.88729477,32.53146744,8.013587952,0,0,12.80648327,43.85277557,0,663.27948,782.1444092,3.769572973,0,0,0,0,50.74076843,374.4127502,1995000,1995000,53277947.62
830303,8303031046,2007,2007/8/6,22.09711975,22.16521645,17195,36.3514328,28.3845787,361.0630493,263.9298096,6.602263451,24.84381104,550.984436,339.0764465,87.82992554,28.56967163,40.60873413,0,135.2856598,226.9653015,63.67501831,161.5922546,0,29.77573204,216.8419189,0,0,34.53600311,790.8473511,22.9656105,0,0,0,81.66175079,42.1519928,71.40258026,5667000,5667000,55739098.99
830303,8303030001,2007,2007/9/8,693.3198069,5.703993797,3893369,83.86003113,3.190662861,0,0,0,114.2171707,0,681.0212402,2422.265869,872.6956177,8197.786133,573.956543,9430.229492,6194.256348,205.7060394,21.36761093,0,25.09416962,1537.294189,10505.4668,7441.643555,2260.447021,233.7762146,97.24107361,5.606937408,2063.557129,9454.649414,22063.97852,35023.79688,27.48736572,1499613000,1499613000,60996978.98
830303,8303030011,2007,2007/9/8,63.19646712,0.179365069,234453,0,0,0,0,0,0,0,30.95624542,64.12767792,0,0,0,1079.390625,238.463913,0,0,0,0,0,934.0980225,0,0,0,0,0,24.73201752,183.6800842,1381.738037,2612.963135,0,218638000,218638000,67161339.83
830303,8303030152,2007,2007/9/8,192.2432002,0.956111252,804806,0,0,0,0,0,1254.734741,0,372.2799683,122.9216766,81.23786163,326.9887695,0,3355.583252,1786.834595,11.78246403,0,0,70.33666229,308.5429993,2333.268799,448.3166809,24.98619843,48.07955933,0,0,371.1354065,2106.275879,5002.976563,8402.124023,0,49037000,49037000,66512588.03
830303,8303030203,2007,2007/9/8,338.0694348,6.397568703,1350248,169.4347839,20.88934898,0,0,0,692.1343384,0,964.2078247,1260.135376,85.30153656,3107.964355,232.418396,6398.395996,2771.435791,6.271239758,0.513981462,0,301.4113464,1729.985229,4116.930176,3990.551758,1352.74707,217.5967712,0,0,610.668396,7770.68457,18724.19141,29042.03906,68.79863739,1065284000,1065284000,64369755.73
830303,8303030207,2007,2007/9/8,31.45342751,0.150000006,114192,0,0,0,0,0,232.5066681,0,10.5707531,9.250637054,21.14032364,21.56399155,0,621.8167114,488.6672058,0,0,0,0,12.81001091,81.56043243,35.25839233,0,20.58272743,0,0,125.1556396,200.7195282,875.1548462,1272.673218,0,1633000,1633000,68403687.64
830303,8303030211,2007,2007/9/8,118.4454725,1.659999847,1004795,183.6074829,0,0,0,0,178.6474152,0,417.7731934,212.4757538,222.6986694,949.9959106,5.527698517,2977.104004,862.9956055,7.47482729,0,0,136.3552551,418.8868103,3198.540771,1187.151978,197.9780121,185.192215,0,0,40.83392715,1448.395508,3292.613037,7706.769043,0,37982000,37982000,62105126.52
830303,8303030277,2007,2007/9/8,105.9203253,14.32336426,77661,0,0,0,0,0,0,0,245.4895782,1031.682373,0,808.7307739,965.6934204,1383.25769,664.4741211,0,0,0,7.045762062,942.8636475,643.3213501,2283.398193,946.6776733,0,0,0,278.9099426,4204.712891,6739.413574,14191.06055,69.55106354,190264000,190264000,66305921.81
830303,8303030304,2007,2007/9/8,111.4411418,0.237037063,3499074,11.61334324,0,0,0,0,24.07990646,0,12.7693367,38.03232574,0,578.0601196,0,450.1656189,681.3873901,46.14500809,350.9176025,0,0,256.6644592,1276.680908,65.89649963,0,54.18203735,0,0,352.2190857,2810.643311,4657.730469,4391.499023,0,232130000,232130000,67798358.54
830303,8303030461,2007,2007/9/8,240.9713378,9.388981819,1163254,808.9946289,0,0,0,0,245.7033386,19.89367294,89.49544525,627.0061646,272.427002,1565.950317,34.72688675,3363.135742,2252.611328,29.82244492,590.7327271,0,0,617.0153198,4611.026855,3188.903076,1086.940186,374.0683899,9.114006042,0,153.590744,5878.038086,21069.87109,27396.75586,30.76313019,53149000,53149000,62120391.51
830303,8303030462,2007,2007/9/8,30.83562296,0.149999976,97052,10.12186241,0,0,0,0,11.9300108,0,0,27.2964592,8.886671066,11.95906734,0,366.7008057,188.1507874,21.98412895,0,0,0,10.34945107,52.35822296,37.07265854,7.382586002,69.36754608,0,0,56.8600769,473.4725342,1132.538452,1719.812744,0,981000,981000,68677606.1
830303,8303030475,2007,2007/9/8,8.361409734,0.155555561,153781,3.425050974,0,0,0,0,23.93813705,0,0,8.81969738,15.32188988,6.76376152,0,62.4691658,71.80670166,0.879900157,0,0,0,8.895860672,69.7156601,16.43754959,8.874444008,12.28007507,1.092073917,0,13.60270023,132.717392,381.9824524,561.4917603,0,196000,196000,68077805.54
830303,8303030477,2007,2007/9/8,8.861650969,0.233333349,111692,5.097772598,0,0,0,0,14.57279682,0,0,8.750936508,9.476765633,6.486845016,0,88.76790619,67.82974243,4.078821182,0,0,0,6.57723999,46.43875504,14.81698704,5.303934574,16.45102692,0,0,16.26317978,143.2535858,379.4303284,559.4334717,0,98000,98000,68404968.66
830303,8303030480,2007,2007/9/8,141.462067,6.644443989,480635,111.0877686,0,0,0,0,112.8050842,0,146.7011566,220.039978,87.51413727,924.2672729,14.32527161,2192.880371,1294.837646,0,28.81060982,0,40.61660385,246.8508606,2719.401855,1629.219604,495.6057739,182.0556335,0,0,138.3843994,2515.38623,9516.412109,13910.19922,17.2624836,154611000,154611000,61953541.87
830303,8303030481,2007,2007/9/8,79.26993059,1.814285636,815210,78.77024078,0,0,0,0,76.75904846,0,226.3736572,102.9982529,138.8333588,387.1686096,0.506611049,1799.7854,627.2333374,0,0,0,19.60643578,188.7912292,1997.35376,636.6503296,85.01409912,107.9585648,0,0,34.26565552,797.2128296,2126.527832,4933.431152,0,5961000,5961000,62327648.81
830303,8303030497,2007,2007/9/8,26.14032224,6.379166126,171694,148.5723877,0,0,0,0,0,0,9.219996452,73.25688171,0,704.2633057,0.588208616,529.3870239,182.0829163,14.07966137,0,0,145.5660553,89.36753845,772.9864502,634.0809326,145.7355347,100.4274673,0,0,17.92970276,459.0311279,1361.153198,2550.769531,2.856208324,11005000,11005000,54464771.39
830303,8303030504,2007,2007/9/8,79.42765604,10.97721577,171694,221.7467499,0,0,0,0,22.4004612,0,101.6533279,233.6557159,34.78936386,1423.121094,23.54635811,1672.534546,677.3823242,0,0,0,107.2199402,251.0758972,2504.881592,1862.375488,507.1716309,238.3983612,0,0,62.89319229,2075.415527,7380.960938,10575.39063,55.66177368,27448000,27448000,53605367.05
830303,8303030505,2007,2007/9/8,44.0887002,9.86000061,94033,120.1724701,0,0,0,0,19.55439949,0,62.81913376,113.8598328,23.85540009,624.4464722,13.28405285,796.3863525,361.1545715,0,0,0,52.4968071,142.4258575,1417.631226,857.8781128,205.3635101,130.6132507,0,0,28.01706314,768.0638428,2820.196777,4649.859375,11.923563,17960000,17960000,52298464.06
830303,8303030508,2007,2007/9/8,24.17570653,6.769565582,94033,62.37238693,0,0,0,0,14.44696522,0,31.56020355,52.52711487,15.15276814,273.4778442,0.532559812,394.8520813,194.9849091,0,0,0,16.98419189,64.87606049,853.1507568,417.1750488,83.12516785,74.57562256,0,0,11.02047825,287.6244507,1174.716797,2260.425049,0,4327000,4327000,53157665.46
830303,8303030512,2007,2007/9/8,45.54865839,12.07110977,94033,85.40421295,0,0,0,0,38.47135925,0,83.16175079,124.5289154,43.33732224,562.8876953,18.17833519,887.272583,447.7144165,0,8.799868584,0,50.49589157,164.0254364,1304.068359,812.7875977,251.2559814,103.3978424,0,0,51.79560089,1062.237183,3855.830566,5710.28125,16.55592537,35121000,35121000,55015920.68
830303,8303030517,2007,2007/9/8,88.90245428,8.809755325,249582,30.89323425,0,0,0,0,91.104599,0,48.37229538,96.89666748,62.05522919,256.5313721,6.350190639,889.315918,656.8864746,0,38.58187866,0,12.20588684,96.53727722,2154.808594,700.4532471,215.8108826,103.3854141,0,0,59.55379105,860.2138062,4174.192383,7716.887207,3.326541185,35111000,35111000,57754085.31
830303,8303030527,2007,2007/9/8,42.90306422,4.106666565,271777,0.521011233,0,0,0,0,40.21511841,0,21.08748817,34.38940048,39.13467026,31.57065964,0,290.2100525,354.3233337,34.31369781,0,0,0,2.122713089,615.8535156,164.5853119,49.75887299,38.2476387,0,0,9.259049416,315.9864502,1397.146851,2984.735107,0,34826000,34826000,64187556.45
830303,8303030537,2007,2007/9/8,21.83442599,0.178260863,468591,0,0,0,0,0,101.9710999,1.243749857,0,23.95958519,57.17402267,5.048293114,0,100.237442,180.8478394,2.653359652,0,0,0,4.427054405,252.0503235,35.76662064,22.81322289,29.62122345,13.26496315,0,5.779768467,259.2077637,837.980835,1479.58606,0,13598000,13598000,67690186.38
830303,8303030538,2007,2007/9/8,19.82249215,0.129411757,365934,0,0,0,0,0,64.65911102,0,0,17.08765793,35.55727768,3.136003256,0,98.07228851,132.0282288,1.853144407,0,0,0,3.940820694,152.0989075,24.26415443,14.87761021,23.7746563,9.408338547,0,11.93478489,212.6369171,637.2468262,1057.039307,0,98000,98000,67953063.78
830303,8303030540,2007,2007/9/8,12.94310359,0.108333342,144746,0,0,0,0,0,66.70584106,0,0,11.86805916,33.65111542,0,0,30.53143311,94.38657379,0,0,0,0,0,136.6858978,12.5757122,11.5595274,12.65074348,11.08774662,0,0,121.2245789,405.0331726,734.6299438,0,7534000,7534000,67759488.82
830303,8303030542,2007,2007/9/8,68.54757123,10.11194134,260974,37.90303421,0,0,0,0,44.37848282,0,50.78417587,111.1124115,58.86904526,223.3258209,6.014887333,673.8237915,645.6651001,22.81156731,52.41215134,0,6.568196297,86.92554474,1793.445801,541.3865356,208.812439,116.5517502,0,0,63.63423157,893.5393066,4134.29834,7167.742676,0,137058000,137058000,57584608.34
830303,8303030545,2007,2007/9/8,55.07177279,10.26481438,116228,62.40419388,0,0,0,0,88.93309021,0,57.22533035,105.3383026,98.09464264,212.3574677,3.217563629,587.6206055,572.9841309,36.35429382,44.51895142,0,0,112.8507233,1168.94873,425.0960999,164.8513947,89.60342407,0,0,49.27711868,867.8774414,3342.705078,5461.622559,0,15491000,15491000,60010748.55
830303,8303030548,2007,2007/9/8,20.92069945,5.195000648,144746,2.438299656,0,0,0,0,92.50563812,0,1.681637645,23.33135414,53.69850159,12.00027657,0,85.12045288,172.6622467,0.510485291,0,0,0,7.61814785,262.4504395,43.67336655,25.88633919,24.27627182,12.3331995,0,4.193434715,228.7995758,785.8970947,1391.564575,0,6166000,6166000,65116997.8
830303,8303030559,2007,2007/9/8,62.04550202,11.94761753,367419,164.7254028,0,0,0,0,164.401947,27.23341751,48.24665833,156.2482452,171.9898682,316.5443115,10.86781693,785.4840698,669.7559814,8.803394318,114.4042435,0,0,179.9019623,1469.653076,644.951355,237.4320374,128.974411,0,0,42.72619629,1339.935791,4805.435059,7367.790039,0,589000,589000,59183013.41
830303,8303030563,2007,2007/9/8,13.37819717,13.43333435,106445,82.94825745,0,0,0,0,20.28776169,1.14533627,9.790415764,44.83940125,30.54927826,61.45685959,0,176.6490936,144.5516205,1.032273054,60.66967392,0,0,61.80554962,389.8450623,159.1899109,51.2016983,28.21656609,0,0,8.476010323,248.0129242,920.694458,1400.25769,0,1275000,1275000,53827124.8
830303,8303030576,2007,2007/9/8,3.137358695,8.400000572,106445,51.88271713,0,0,0,0,0,0,0,19.65312195,4.657935619,8.560914993,0,55.59867477,44.436409,1.412400961,41.75163269,0,0,29.2972641,183.9974823,61.11640167,15.84303284,10.99117279,0,0,0,55.89038086,254.0307922,424.5018616,0,490000,490000,45831079.31
830303,8303030611,2007,2007/9/8,54.15834245,0.894230783,590957,103.8845215,0,0,0,0,68.70595551,3.541086197,0,75.27478027,255.260849,105.4993973,0,327.967041,501.9064026,5.109942436,64.62960815,0,0,117.2749786,821.175293,262.2278442,108.5782318,70.65296173,0,0,58.99676514,1172.20752,3222.73877,4163.195801,0,1472000,1472000,66873026.07
830303,8303030612,2007,2007/9/8,46.09910379,4.541861057,240178,6.202311516,0,0,0,0,8.226547241,0,16.14957237,31.0166893,270.7684021,48.68684387,0,113.0189438,471.403717,0,0,0,0,99.35820007,223.9734802,100.6024475,94.60749054,9.469257355,0,0,161.2016602,1672.196655,5471.763672,3123.16626,0,126394000,126394000,73563013.68
